administrative_area_level_2,date,confirmed,deaths,tests,hosp
Ohio,2020-06-02,36350.0,2258,409908,697.0
Ohio,2020-06-03,36792.0,2299,426105,704.0
Ohio,2020-06-04,37282.0,2339,437251,693.0
Ohio,2020-06-05,37758.0,2355,446195,671.0
Ohio,2020-06-06,38111.0,2370,458526,628.0
Ohio,2020-06-07,38476.0,2377,469024,603.0
Ohio,2020-06-08,38837.0,2404,476818,644.0
Ohio,2020-06-09,39162.0,2421,490390,639.0
Ohio,2020-06-10,39575.0,2457,501884,575.0
Ohio,2020-06-11,40004.0,2490,512583,563.0
Ohio,2020-06-12,40424.0,2508,523718,547.0
Ohio,2020-06-13,40848.0,2554,538898,516.0
Ohio,2020-06-14,41148.0,2557,546220,511.0
Ohio,2020-06-15,41576.0,2573,557168,513.0
Ohio,2020-06-16,42010.0,2597,568133,528.0
Ohio,2020-06-17,42422.0,2611,584563,541.0
Ohio,2020-06-18,43122.0,2633,600024,547.0
Ohio,2020-06-19,43731.0,2667,616036,525.0
Ohio,2020-06-20,44262.0,2697,629965,482.0
Ohio,2020-06-21,44808.0,2700,643221,496.0
Ohio,2020-06-22,45537.0,2704,659601,549.0
Ohio,2020-06-23,46127.0,2735,670437,570.0
Ohio,2020-06-24,46759.0,2755,680687,592.0
Ohio,2020-06-25,47651.0,2772,699630,624.0
Ohio,2020-06-26,48638.0,2788,721552,624.0
Ohio,2020-06-27,49455.0,2804,744839,561.0
Ohio,2020-06-28,50309.0,2807,756765,661.0
Ohio,2020-06-29,51046.0,2818,774382,669.0
Ohio,2020-06-30,51789.0,2863,787929,722.0
Ohio,2020-07-01,52865.0,2876,792005,724.0
Ohio,2020-07-02,54166.0,2903,793306,724.0
Ohio,2020-07-03,55257.0,2903,828157,740.0
Ohio,2020-07-04,56183.0,2907,848370,691.0
Ohio,2020-07-05,57151.0,2911,868762,693.0
Ohio,2020-07-06,57956.0,2927,881412,837.0
Ohio,2020-07-07,58904.0,2970,896485,849.0
Ohio,2020-07-08,60181.0,2991,915252,890.0
Ohio,2020-07-09,61331.0,3006,916402,890.0
Ohio,2020-07-10,62856.0,3032,959553,928.0
Alaska,2020-04-01,141.0,3,4603,0.0
Alaska,2020-04-02,149.0,3,5022,0.0
Alaska,2020-04-03,160.0,3,6016,0.0
Alaska,2020-04-04,171.0,5,6040,0.0
Alaska,2020-04-05,185.0,6,6284,0.0
Alaska,2020-04-06,191.0,6,6883,0.0
Alaska,2020-04-07,213.0,6,6913,0.0
Alaska,2020-04-08,226.0,7,7068,0.0
Alaska,2020-04-09,235.0,7,7223,0.0
Alaska,2020-04-10,246.0,7,7432,0.0
Alaska,2020-04-11,257.0,8,7732,0.0
Alaska,2020-04-12,272.0,8,8038,0.0
Alaska,2020-04-13,277.0,8,7830,0.0
Alaska,2020-04-14,285.0,9,8348,0.0
Alaska,2020-04-15,293.0,9,8664,0.0
Alaska,2020-04-16,300.0,9,8735,0.0
Alaska,2020-04-17,309.0,9,9450,0.0
Alaska,2020-04-18,314.0,9,9655,39.0
Alaska,2020-04-19,319.0,9,9895,37.0
Alaska,2020-04-20,321.0,9,10124,46.0
Alaska,2020-04-21,329.0,9,11119,42.0
Alaska,2020-04-22,335.0,9,12159,39.0
Alaska,2020-04-23,337.0,9,12161,42.0
Alaska,2020-04-24,339.0,9,12281,36.0
Alaska,2020-04-25,339.0,9,15732,32.0
Alaska,2020-04-26,341.0,9,16177,14.0
Alaska,2020-04-27,345.0,9,16256,10.0
Alaska,2020-04-28,351.0,9,17089,16.0
Alaska,2020-04-29,355.0,9,19119,14.0
Alaska,2020-04-30,355.0,9,19119,19.0
Alaska,2020-05-01,364.0,9,20325,25.0
Alaska,2020-05-02,365.0,9,21399,10.0
Alaska,2020-05-03,368.0,9,21578,12.0
Alaska,2020-05-04,370.0,9,21723,12.0
Alaska,2020-05-05,371.0,9,22692,13.0
Alaska,2020-05-06,372.0,10,23655,8.0
Alaska,2020-05-07,374.0,10,24341,12.0
Alaska,2020-05-08,377.0,10,25473,16.0
Alaska,2020-05-09,378.0,10,26449,8.0
Alaska,2020-05-10,379.0,10,27364,8.0
Alaska,2020-05-11,381.0,10,28680,7.0
Alaska,2020-05-12,383.0,10,29961,10.0
Alaska,2020-05-13,384.0,10,30649,12.0
Alaska,2020-05-14,389.0,10,31762,12.0
Alaska,2020-05-15,390.0,10,32418,8.0
Alaska,2020-05-16,394.0,10,33281,10.0
Alaska,2020-05-17,398.0,10,34651,13.0
Alaska,2020-05-18,401.0,10,35611,9.0
Alaska,2020-05-19,401.0,10,36380,16.0
Alaska,2020-05-20,404.0,10,37045,16.0
Alaska,2020-05-21,404.0,10,39545,19.0
Alaska,2020-05-22,406.0,10,41446,15.0
Alaska,2020-05-23,410.0,10,42351,10.0
Alaska,2020-05-24,410.0,10,43507,10.0
Alaska,2020-05-25,411.0,10,44472,10.0
Alaska,2020-05-26,413.0,10,44964,12.0
Alaska,2020-05-27,414.0,10,46363,14.0
Alaska,2020-05-28,427.0,10,47970,10.0
Alaska,2020-05-29,432.0,10,49439,14.0
Alaska,2020-05-30,435.0,10,51695,14.0
Alaska,2020-05-31,463.0,10,51695,14.0
Alaska,2020-06-01,470.0,10,54190,10.0
Alaska,2020-06-02,490.0,10,56203,10.0
Alaska,2020-06-03,508.0,10,58182,11.0
Alaska,2020-06-04,518.0,10,60097,13.0
Alaska,2020-06-05,529.0,10,60990,8.0
Alaska,2020-06-06,541.0,10,63901,7.0
Alaska,2020-06-07,549.0,10,64904,7.0
Alaska,2020-06-08,567.0,10,65912,7.0
Alaska,2020-06-09,578.0,11,66890,12.0
Alaska,2020-06-10,598.0,11,67720,22.0
Alaska,2020-06-11,616.0,11,69011,18.0
Alaska,2020-06-12,630.0,12,70880,15.0
Alaska,2020-06-13,656.0,12,71803,12.0
Alaska,2020-06-14,665.0,12,73467,11.0
Alaska,2020-06-15,668.0,12,74437,21.0
Alaska,2020-06-16,681.0,12,76215,22.0
Alaska,2020-06-17,701.0,12,77709,23.0
Alaska,2020-06-18,713.0,12,81185,18.0
Alaska,2020-06-19,729.0,12,83631,18.0
Alaska,2020-06-20,750.0,12,86918,16.0
Alaska,2020-06-21,761.0,12,88051,15.0
Alaska,2020-06-22,767.0,12,90824,13.0
Alaska,2020-06-23,783.0,12,92947,14.0
Alaska,2020-06-24,797.0,12,96096,16.0
Alaska,2020-06-25,821.0,12,99452,14.0
Alaska,2020-06-26,839.0,14,101792,12.0
Alaska,2020-06-27,858.0,14,105581,11.0
Alaska,2020-06-28,887.0,14,108300,12.0
Alaska,2020-06-29,908.0,14,108709,16.0
Alaska,2020-06-30,944.0,14,112185,18.0
Alaska,2020-07-01,982.0,14,114400,20.0
Alaska,2020-07-02,1020.0,14,115909,18.0
Alaska,2020-07-03,1065.0,15,120208,25.0
Alaska,2020-07-04,1114.0,16,122732,23.0
Alaska,2020-07-05,1141.0,16,123753,19.0
Alaska,2020-07-06,1168.0,16,123753,19.0
Alaska,2020-07-07,1186.0,17,131420,25.0
Alaska,2020-07-08,1226.0,17,133401,30.0
Alaska,2020-07-09,1273.0,17,135744,28.0
Alaska,2020-07-10,1323.0,17,141931,30.0
New Hampshire,2020-04-01,415.0,4,6400,0.0
New Hampshire,2020-04-02,415.0,4,6493,0.0
New Hampshire,2020-04-03,479.0,5,7054,0.0
New Hampshire,2020-04-04,540.0,7,7505,0.0
New Hampshire,2020-04-05,621.0,9,8032,0.0
New Hampshire,2020-04-06,669.0,9,8370,0.0
New Hampshire,2020-04-07,715.0,9,8734,0.0
New Hampshire,2020-04-08,788.0,18,9177,0.0
New Hampshire,2020-04-09,788.0,18,9551,0.0
New Hampshire,2020-04-10,819.0,21,9958,0.0
New Hampshire,2020-04-11,885.0,22,10493,0.0
New Hampshire,2020-04-12,929.0,23,10925,0.0
New Hampshire,2020-04-13,985.0,23,11207,0.0
New Hampshire,2020-04-14,1020.0,23,11610,72.0
New Hampshire,2020-04-15,1139.0,32,12166,70.0
New Hampshire,2020-04-16,1139.0,32,12166,70.0
New Hampshire,2020-04-17,1287.0,37,12708,74.0
New Hampshire,2020-04-18,1287.0,37,12852,86.0
New Hampshire,2020-04-19,1342.0,38,13424,85.0
New Hampshire,2020-04-20,1392.0,41,14118,79.0
New Hampshire,2020-04-21,1491.0,42,14339,78.0
New Hampshire,2020-04-22,1491.0,42,15041,94.0
New Hampshire,2020-04-23,1588.0,48,16012,91.0
New Hampshire,2020-04-24,1670.0,51,16809,92.0
New Hampshire,2020-04-25,1720.0,53,17727,89.0
New Hampshire,2020-04-26,1787.0,60,18751,95.0
New Hampshire,2020-04-27,1864.0,60,19724,101.0
New Hampshire,2020-04-28,1938.0,60,20145,99.0
New Hampshire,2020-04-29,2010.0,60,20746,106.0
New Hampshire,2020-04-30,2054.0,66,21921,107.0
New Hampshire,2020-05-01,2146.0,72,22049,112.0
New Hampshire,2020-05-02,2310.0,81,24349,103.0
New Hampshire,2020-05-03,2429.0,84,28393,103.0
New Hampshire,2020-05-04,2588.0,86,26870,103.0
New Hampshire,2020-05-05,2588.0,86,26870,111.0
New Hampshire,2020-05-06,2636.0,92,27733,115.0
New Hampshire,2020-05-07,2740.0,111,28806,113.0
New Hampshire,2020-05-08,2843.0,114,30672,113.0
New Hampshire,2020-05-09,2947.0,121,32298,112.0
New Hampshire,2020-05-10,3011.0,131,33453,107.0
New Hampshire,2020-05-11,3160.0,133,34883,113.0
New Hampshire,2020-05-12,3160.0,133,35561,117.0
New Hampshire,2020-05-13,3239.0,142,37216,121.0
New Hampshire,2020-05-14,3299.0,150,39175,126.0
New Hampshire,2020-05-15,3464.0,159,42612,115.0
New Hampshire,2020-05-16,3464.0,159,42676,110.0
New Hampshire,2020-05-17,3556.0,171,44752,115.0
New Hampshire,2020-05-18,3596.0,172,44878,114.0
New Hampshire,2020-05-19,3652.0,172,49474,109.0
New Hampshire,2020-05-20,3721.0,182,50888,105.0
New Hampshire,2020-05-21,3868.0,190,52830,103.0
New Hampshire,2020-05-22,3935.0,199,55100,97.0
New Hampshire,2020-05-23,4089.0,208,59539,93.0
New Hampshire,2020-05-24,4089.0,208,59539,93.0
New Hampshire,2020-05-25,4149.0,209,61386,92.0
New Hampshire,2020-05-26,4197.0,210,63039,91.0
New Hampshire,2020-05-27,4231.0,214,64232,91.0
New Hampshire,2020-05-28,4286.0,223,65596,105.0
New Hampshire,2020-05-29,4386.0,232,66862,110.0
New Hampshire,2020-05-30,4492.0,238,68960,105.0
New Hampshire,2020-05-31,4545.0,242,70280,107.0
New Hampshire,2020-06-01,4651.0,245,72456,96.0
New Hampshire,2020-06-02,4685.0,245,74344,98.0
New Hampshire,2020-06-03,4749.0,256,75739,97.0
New Hampshire,2020-06-04,4795.0,265,75965,88.0
New Hampshire,2020-06-05,4876.0,273,79765,86.0
New Hampshire,2020-06-06,5019.0,283,84009,84.0
New Hampshire,2020-06-07,5019.0,283,84009,84.0
New Hampshire,2020-06-08,5043.0,286,85552,86.0
New Hampshire,2020-06-09,5079.0,286,87123,78.0
New Hampshire,2020-06-10,5132.0,294,88647,80.0
New Hampshire,2020-06-11,5178.0,301,89907,81.0
New Hampshire,2020-06-12,5209.0,308,91917,73.0
New Hampshire,2020-06-13,5251.0,315,93956,76.0
New Hampshire,2020-06-14,5299.0,318,96421,70.0
New Hampshire,2020-06-15,5345.0,320,98873,69.0
New Hampshire,2020-06-16,5345.0,320,98873,69.0
New Hampshire,2020-06-17,5364.0,326,100086,62.0
New Hampshire,2020-06-18,5436.0,330,101984,56.0
New Hampshire,2020-06-19,5450.0,331,103725,56.0
New Hampshire,2020-06-20,5486.0,337,105567,61.0
New Hampshire,2020-06-21,5518.0,339,105885,55.0
New Hampshire,2020-06-22,5544.0,339,108862,55.0
New Hampshire,2020-06-23,5558.0,339,108876,54.0
New Hampshire,2020-06-24,5571.0,343,110053,51.0
New Hampshire,2020-06-25,5598.0,347,111566,49.0
New Hampshire,2020-06-26,5671.0,365,114768,32.0
New Hampshire,2020-06-27,5671.0,365,114768,32.0
New Hampshire,2020-06-28,5717.0,367,116109,35.0
New Hampshire,2020-06-29,5760.0,367,118298,34.0
New Hampshire,2020-06-30,5760.0,367,118298,34.0
New Hampshire,2020-07-01,5782.0,371,119169,37.0
New Hampshire,2020-07-02,5802.0,373,120307,32.0
New Hampshire,2020-07-03,5822.0,375,122187,31.0
New Hampshire,2020-07-04,5857.0,376,123749,25.0
New Hampshire,2020-07-05,5857.0,376,123749,25.0
New Hampshire,2020-07-06,5897.0,381,125235,25.0
New Hampshire,2020-07-07,5914.0,382,127880,25.0
New Hampshire,2020-07-08,5932.0,384,128511,24.0
New Hampshire,2020-07-09,5952.0,386,129628,22.0
New Hampshire,2020-07-10,5973.0,387,131051,24.0
North Dakota,2020-04-01,139.0,3,4490,0.0
North Dakota,2020-04-02,159.0,3,4980,0.0
North Dakota,2020-04-03,173.0,3,5798,0.0
North Dakota,2020-04-04,186.0,3,6207,0.0
North Dakota,2020-04-05,207.0,3,6787,20.0
North Dakota,2020-04-06,225.0,3,7213,19.0
North Dakota,2020-04-07,237.0,4,7703,18.0
North Dakota,2020-04-08,251.0,4,8552,16.0
North Dakota,2020-04-09,269.0,5,8990,14.0
North Dakota,2020-04-10,278.0,6,9608,13.0
North Dakota,2020-04-11,293.0,7,10080,10.0
North Dakota,2020-04-12,308.0,8,10350,12.0
North Dakota,2020-04-13,331.0,8,10781,13.0
North Dakota,2020-04-14,341.0,9,10916,13.0
North Dakota,2020-04-15,364.0,9,11316,13.0
North Dakota,2020-04-16,392.0,9,11703,14.0
North Dakota,2020-04-17,438.0,9,12341,16.0
North Dakota,2020-04-18,528.0,9,12963,13.0
North Dakota,2020-04-19,584.0,10,13629,15.0
North Dakota,2020-04-20,626.0,13,14746,17.0
North Dakota,2020-04-21,644.0,13,14987,17.0
North Dakota,2020-04-22,677.0,14,15587,23.0
North Dakota,2020-04-23,709.0,15,16330,18.0
North Dakota,2020-04-24,747.0,15,17448,17.0
North Dakota,2020-04-25,803.0,16,19350,17.0
North Dakota,2020-04-26,867.0,17,20717,18.0
North Dakota,2020-04-27,942.0,19,22434,23.0
North Dakota,2020-04-28,991.0,19,23723,25.0
North Dakota,2020-04-29,1033.0,19,25536,28.0
North Dakota,2020-04-30,1067.0,19,27460,30.0
North Dakota,2020-05-01,1107.0,23,29525,27.0
North Dakota,2020-05-02,1153.0,24,31547,32.0
North Dakota,2020-05-03,1191.0,25,33353,31.0
North Dakota,2020-05-04,1225.0,25,34754,31.0
North Dakota,2020-05-05,1264.0,25,36419,31.0
North Dakota,2020-05-06,1320.0,31,38629,32.0
North Dakota,2020-05-07,1369.0,31,40865,35.0
North Dakota,2020-05-08,1422.0,33,42498,33.0
North Dakota,2020-05-09,1462.0,35,43931,34.0
North Dakota,2020-05-10,1488.0,35,44866,29.0
North Dakota,2020-05-11,1514.0,36,47010,34.0
North Dakota,2020-05-12,1566.0,38,47827,38.0
North Dakota,2020-05-13,1640.0,40,48938,37.0
North Dakota,2020-05-14,1707.0,40,50306,38.0
North Dakota,2020-05-15,1758.0,42,51712,35.0
North Dakota,2020-05-16,1845.0,42,53484,33.0
North Dakota,2020-05-17,1896.0,43,55217,30.0
North Dakota,2020-05-18,1927.0,44,56557,32.0
North Dakota,2020-05-19,1987.0,45,57724,32.0
North Dakota,2020-05-20,2068.0,49,59173,38.0
North Dakota,2020-05-21,2163.0,51,61213,39.0
North Dakota,2020-05-22,2233.0,52,62746,39.0
North Dakota,2020-05-23,2282.0,52,64065,39.0
North Dakota,2020-05-24,2336.0,53,65406,40.0
North Dakota,2020-05-25,2376.0,54,66269,41.0
North Dakota,2020-05-26,2419.0,54,66851,40.0
North Dakota,2020-05-27,2436.0,59,67337,40.0
North Dakota,2020-05-28,2477.0,60,68250,35.0
North Dakota,2020-05-29,2517.0,62,69450,36.0
North Dakota,2020-05-30,2551.0,63,70978,34.0
North Dakota,2020-05-31,2574.0,64,72037,36.0
North Dakota,2020-06-01,2621.0,64,73297,35.0
North Dakota,2020-06-02,2643.0,68,73641,34.0
North Dakota,2020-06-03,2676.0,69,74499,34.0
North Dakota,2020-06-04,2702.0,69,75740,32.0
North Dakota,2020-06-05,2742.0,74,76853,30.0
North Dakota,2020-06-06,2813.0,75,78877,29.0
North Dakota,2020-06-07,2857.0,75,79929,28.0
North Dakota,2020-06-08,2876.0,75,80176,29.0
North Dakota,2020-06-09,2898.0,75,80663,32.0
North Dakota,2020-06-10,2938.0,76,81657,33.0
North Dakota,2020-06-11,2976.0,77,82784,32.0
North Dakota,2020-06-12,3012.0,77,84160,35.0
North Dakota,2020-06-13,3054.0,77,85869,35.0
North Dakota,2020-06-14,3076.0,77,86876,35.0
North Dakota,2020-06-15,3098.0,77,87773,31.0
North Dakota,2020-06-16,3121.0,77,88648,26.0
North Dakota,2020-06-17,3160.0,78,89668,25.0
North Dakota,2020-06-18,3189.0,81,90650,26.0
North Dakota,2020-06-19,3221.0,82,92601,26.0
North Dakota,2020-06-20,3246.0,82,94226,28.0
North Dakota,2020-06-21,3283.0,83,96168,31.0
North Dakota,2020-06-22,3308.0,83,97448,31.0
North Dakota,2020-06-23,3315.0,84,97548,28.0
North Dakota,2020-06-24,3356.0,86,98683,27.0
North Dakota,2020-06-25,3388.0,87,99439,25.0
North Dakota,2020-06-26,3416.0,87,100881,23.0
North Dakota,2020-06-27,3453.0,87,102514,23.0
North Dakota,2020-06-28,3488.0,88,103918,24.0
North Dakota,2020-06-29,3534.0,88,105686,25.0
North Dakota,2020-06-30,3572.0,88,106118,25.0
North Dakota,2020-07-01,3611.0,89,107222,20.0
North Dakota,2020-07-02,3654.0,89,108192,19.0
North Dakota,2020-07-03,3717.0,89,110569,20.0
North Dakota,2020-07-04,3774.0,89,111923,22.0
North Dakota,2020-07-05,3810.0,89,113122,22.0
North Dakota,2020-07-06,3843.0,89,113576,22.0
North Dakota,2020-07-07,3894.0,93,114353,24.0
North Dakota,2020-07-08,3967.0,89,115835,26.0
North Dakota,2020-07-09,4066.0,89,117845,30.0
North Dakota,2020-07-10,4150.0,89,119592,33.0
American Samoa,2020-04-01,0.0,0,3,0.0
American Samoa,2020-04-02,0.0,0,3,0.0
American Samoa,2020-04-03,0.0,0,3,0.0
American Samoa,2020-04-04,0.0,0,3,0.0
American Samoa,2020-04-05,0.0,0,3,0.0
American Samoa,2020-04-06,0.0,0,3,0.0
American Samoa,2020-04-07,0.0,0,3,0.0
American Samoa,2020-04-08,0.0,0,3,0.0
American Samoa,2020-04-09,0.0,0,3,0.0
American Samoa,2020-04-10,0.0,0,3,0.0
American Samoa,2020-04-11,0.0,0,3,0.0
American Samoa,2020-04-12,0.0,0,3,0.0
American Samoa,2020-04-13,0.0,0,3,0.0
American Samoa,2020-04-14,0.0,0,3,0.0
American Samoa,2020-04-15,0.0,0,3,0.0
American Samoa,2020-04-16,0.0,0,3,0.0
American Samoa,2020-04-17,0.0,0,3,0.0
American Samoa,2020-04-18,0.0,0,3,0.0
American Samoa,2020-04-19,0.0,0,3,0.0
American Samoa,2020-04-20,0.0,0,3,0.0
American Samoa,2020-04-21,0.0,0,3,0.0
American Samoa,2020-04-22,0.0,0,3,0.0
American Samoa,2020-04-23,0.0,0,3,0.0
American Samoa,2020-04-24,0.0,0,3,0.0
American Samoa,2020-04-25,0.0,0,3,0.0
American Samoa,2020-04-26,0.0,0,3,0.0
American Samoa,2020-04-27,0.0,0,3,0.0
American Samoa,2020-04-28,0.0,0,3,0.0
American Samoa,2020-04-29,0.0,0,3,0.0
American Samoa,2020-04-30,0.0,0,3,0.0
American Samoa,2020-05-01,0.0,0,57,0.0
American Samoa,2020-05-02,0.0,0,57,0.0
American Samoa,2020-05-03,0.0,0,57,0.0
American Samoa,2020-05-04,0.0,0,83,0.0
American Samoa,2020-05-05,0.0,0,83,0.0
American Samoa,2020-05-06,0.0,0,83,0.0
American Samoa,2020-05-07,0.0,0,83,0.0
American Samoa,2020-05-08,0.0,0,83,0.0
American Samoa,2020-05-09,0.0,0,83,0.0
American Samoa,2020-05-10,0.0,0,83,0.0
American Samoa,2020-05-11,0.0,0,105,0.0
American Samoa,2020-05-12,0.0,0,105,0.0
American Samoa,2020-05-13,0.0,0,105,0.0
American Samoa,2020-05-14,0.0,0,105,0.0
American Samoa,2020-05-15,0.0,0,105,0.0
American Samoa,2020-05-16,0.0,0,105,0.0
American Samoa,2020-05-17,0.0,0,105,0.0
American Samoa,2020-05-18,0.0,0,105,0.0
American Samoa,2020-05-19,0.0,0,124,0.0
American Samoa,2020-05-20,0.0,0,124,0.0
American Samoa,2020-05-21,0.0,0,124,0.0
American Samoa,2020-05-22,0.0,0,124,0.0
American Samoa,2020-05-23,0.0,0,124,0.0
American Samoa,2020-05-24,0.0,0,124,0.0
American Samoa,2020-05-25,0.0,0,124,0.0
American Samoa,2020-05-26,0.0,0,124,0.0
American Samoa,2020-05-27,0.0,0,174,0.0
American Samoa,2020-05-28,0.0,0,174,0.0
American Samoa,2020-05-29,0.0,0,174,0.0
American Samoa,2020-05-30,0.0,0,174,0.0
American Samoa,2020-05-31,0.0,0,174,0.0
American Samoa,2020-06-01,0.0,0,174,0.0
American Samoa,2020-06-02,0.0,0,174,0.0
American Samoa,2020-06-03,0.0,0,174,0.0
American Samoa,2020-06-04,0.0,0,174,0.0
American Samoa,2020-06-05,0.0,0,174,0.0
American Samoa,2020-06-06,0.0,0,174,0.0
American Samoa,2020-06-07,0.0,0,174,0.0
American Samoa,2020-06-08,0.0,0,174,0.0
American Samoa,2020-06-09,0.0,0,174,0.0
American Samoa,2020-06-10,0.0,0,174,0.0
American Samoa,2020-06-11,0.0,0,174,0.0
American Samoa,2020-06-12,0.0,0,174,0.0
American Samoa,2020-06-13,0.0,0,174,0.0
American Samoa,2020-06-14,0.0,0,174,0.0
American Samoa,2020-06-15,0.0,0,174,0.0
American Samoa,2020-06-16,0.0,0,174,0.0
American Samoa,2020-06-17,0.0,0,174,0.0
American Samoa,2020-06-18,0.0,0,174,0.0
American Samoa,2020-06-19,0.0,0,174,0.0
American Samoa,2020-06-20,0.0,0,174,0.0
American Samoa,2020-06-21,0.0,0,174,0.0
American Samoa,2020-06-22,0.0,0,174,0.0
American Samoa,2020-06-23,0.0,0,174,0.0
American Samoa,2020-06-24,0.0,0,174,0.0
American Samoa,2020-06-25,0.0,0,696,0.0
American Samoa,2020-06-26,0.0,0,696,0.0
American Samoa,2020-06-27,0.0,0,696,0.0
American Samoa,2020-06-28,0.0,0,696,0.0
American Samoa,2020-06-29,0.0,0,696,0.0
American Samoa,2020-06-30,0.0,0,696,0.0
American Samoa,2020-07-01,0.0,0,696,0.0
American Samoa,2020-07-02,0.0,0,696,0.0
American Samoa,2020-07-03,0.0,0,696,0.0
American Samoa,2020-07-04,0.0,0,696,0.0
American Samoa,2020-07-05,0.0,0,696,0.0
American Samoa,2020-07-06,0.0,0,696,0.0
American Samoa,2020-07-07,0.0,0,696,0.0
American Samoa,2020-07-08,0.0,0,816,0.0
American Samoa,2020-07-09,0.0,0,816,0.0
American Samoa,2020-07-10,0.0,0,816,0.0
Iowa,2020-04-01,549.0,9,7853,63.0
Iowa,2020-04-02,614.0,11,8668,74.0
Iowa,2020-04-03,699.0,11,9453,80.0
Iowa,2020-04-04,786.0,14,10240,85.0
Iowa,2020-04-05,868.0,22,10841,91.0
Iowa,2020-04-06,946.0,25,11599,99.0
Iowa,2020-04-07,1048.0,26,12718,104.0
Iowa,2020-04-08,1145.0,27,13966,122.0
Iowa,2020-04-09,1270.0,29,14973,122.0
Iowa,2020-04-10,1388.0,31,15953,125.0
Iowa,2020-04-11,1510.0,34,17132,118.0
Iowa,2020-04-12,1587.0,41,17592,129.0
Iowa,2020-04-13,1710.0,43,18696,142.0
Iowa,2020-04-14,1899.0,49,18885,163.0
Iowa,2020-04-15,1995.0,53,19869,171.0
Iowa,2020-04-16,2141.0,60,20675,175.0
Iowa,2020-04-17,2332.0,64,21792,183.0
Iowa,2020-04-18,2513.0,74,22947,193.0
Iowa,2020-04-19,2902.0,75,24550,198.0
Iowa,2020-04-20,3159.0,79,25820,214.0
Iowa,2020-04-21,3641.0,83,27615,214.0
Iowa,2020-04-22,3748.0,90,28244,272.0
Iowa,2020-04-23,3924.0,96,29262,282.0
Iowa,2020-04-24,4445.0,107,31973,278.0
Iowa,2020-04-25,5092.0,112,34350,293.0
Iowa,2020-04-26,5476.0,118,36090,286.0
Iowa,2020-04-27,5868.0,127,38150,300.0
Iowa,2020-04-28,6376.0,136,39823,304.0
Iowa,2020-04-29,6843.0,148,41337,323.0
Iowa,2020-04-30,7145.0,162,42667,335.0
Iowa,2020-05-01,7884.0,170,45592,345.0
Iowa,2020-05-02,8641.0,175,46349,353.0
Iowa,2020-05-03,9169.0,184,53186,378.0
Iowa,2020-05-04,9703.0,188,57161,389.0
Iowa,2020-05-05,10111.0,207,60569,407.0
Iowa,2020-05-06,10404.0,219,63171,414.0
Iowa,2020-05-07,11059.0,231,66427,417.0
Iowa,2020-05-08,11457.0,243,70261,407.0
Iowa,2020-05-09,11671.0,252,71476,402.0
Iowa,2020-05-10,11959.0,265,74174,413.0
Iowa,2020-05-11,12373.0,271,77792,394.0
Iowa,2020-05-12,12912.0,289,81288,385.0
Iowa,2020-05-13,13289.0,306,85719,388.0
Iowa,2020-05-14,13675.0,318,89294,405.0
Iowa,2020-05-15,14049.0,336,93566,387.0
Iowa,2020-05-16,14328.0,346,96300,387.0
Iowa,2020-05-17,14651.0,351,100241,376.0
Iowa,2020-05-18,14955.0,355,103148,382.0
Iowa,2020-05-19,15349.0,372,107648,383.0
Iowa,2020-05-20,15614.0,388,110748,381.0
Iowa,2020-05-21,16170.0,406,116565,376.0
Iowa,2020-05-22,16504.0,425,120250,362.0
Iowa,2020-05-23,16893.0,444,123941,362.0
Iowa,2020-05-24,17252.0,454,127756,363.0
Iowa,2020-05-25,17577.0,459,132715,377.0
Iowa,2020-05-26,17703.0,478,135004,379.0
Iowa,2020-05-27,18360.0,491,139526,393.0
Iowa,2020-05-28,18573.0,504,142933,383.0
Iowa,2020-05-29,18926.0,522,147320,376.0
Iowa,2020-05-30,19244.0,531,150423,368.0
Iowa,2020-05-31,19552.0,534,156296,341.0
Iowa,2020-06-01,19697.0,551,159081,339.0
Iowa,2020-06-02,20016.0,561,163690,327.0
Iowa,2020-06-03,20055.0,574,164445,314.0
Iowa,2020-06-04,20805.0,580,174935,310.0
Iowa,2020-06-05,21152.0,592,180663,299.0
Iowa,2020-06-06,21478.0,598,184714,299.0
Iowa,2020-06-07,21667.0,604,188192,269.0
Iowa,2020-06-08,21987.0,612,193622,265.0
Iowa,2020-06-09,22236.0,624,197723,255.0
Iowa,2020-06-10,22551.0,630,202829,245.0
Iowa,2020-06-11,22938.0,639,208539,242.0
Iowa,2020-06-12,23337.0,643,214544,225.0
Iowa,2020-06-13,23717.0,650,219608,200.0
Iowa,2020-06-14,23926.0,652,224634,203.0
Iowa,2020-06-15,24053.0,655,227388,197.0
Iowa,2020-06-16,24179.0,669,230638,193.0
Iowa,2020-06-17,24461.0,673,235131,188.0
Iowa,2020-06-18,24854.0,679,240931,188.0
Iowa,2020-06-19,25275.0,681,246649,197.0
Iowa,2020-06-20,25496.0,681,250207,182.0
Iowa,2020-06-21,25963.0,685,257152,170.0
Iowa,2020-06-22,26051.0,686,258632,169.0
Iowa,2020-06-23,26373.0,688,264703,163.0
Iowa,2020-06-24,26705.0,692,269959,140.0
Iowa,2020-06-25,27197.0,695,277054,137.0
Iowa,2020-06-26,27686.0,704,283643,141.0
Iowa,2020-06-27,28012.0,704,289752,131.0
Iowa,2020-06-28,28489.0,705,295915,118.0
Iowa,2020-06-29,28782.0,708,300845,119.0
